CustomerID,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges
0.0145,1.0,0.2535211267605634,0.5071315372424723,0.5413553671885453
0.015,1.0,0.5211267605633803,0.3263825173075319,0.46253215111430107
0.0155,0.0,0.971830985915493,0.5981316206522646,0.32768190622190485
0.016,0.0,0.7887323943661971,0.9242639085828677,0.4771219110234714
0.0165,0.0,0.2676056338028169,0.8377679539577946,0.6039970540388802
0.017,1.0,0.11267605633802817,0.22170322795896236,0.9863480460500238
0.0175,0.0,0.43661971830985913,0.7445158061556427,0.9382260962639061
0.018,1.0,0.04225352112676056,0.6438401868379348,0.8627789816427609
0.0185,1.0,0.6901408450704225,0.9237634498290099,0.8896977638954708
0.019,0.0,0.056338028169014086,0.2689965801985153,0.4693331199303773
0.0195,1.0,0.2676056338028169,0.61222787555259,0.6585160908746478
0.02,0.0,0.5070422535211268,0.9004087079823171,0.8956209463337413
0.0205,0.0,0.29577464788732394,0.5087997330886646,0.3945974874302741
0.021,0.0,0.8028169014084507,0.568854783551589,0.9621714084219976
0.0215,0.0,0.9436619718309859,0.2256234881975144,0.41738242101485606
0.022,0.0,0.6056338028169014,0.3987822170322796,0.6022764927057452
0.0225,1.0,0.4647887323943662,0.437484360663942,0.7107618860653288
0.023,1.0,0.5774647887323944,0.955125531737426,0.9510252719949883
0.0235,1.0,0.11267605633802817,0.402619067478522,0.24658544850257394
0.024,0.0,0.08450704225352113,0.5512553173742598,0.7470099620001025
0.0245,0.0,0.9436619718309859,0.7267495203936942,0.5221841125667248
0.025,0.0,0.2535211267605634,0.3021102677454333,0.2704744923031139
0.0255,1.0,0.4225352112676056,0.5725248144132121,0.7774186328289604
0.026,0.0,0.4788732394366197,0.7828009008257569,0.5535218364991578
0.0265,1.0,0.7887323943661971,0.8898990741513053,0.6620372396494356
0.027,1.0,0.8450704225352113,0.6892151138543665,0.32469968327166737
0.0275,0.0,0.4225352112676056,0.7249145049628826,0.4827287402515071
0.028,0.0,0.7323943661971831,0.2721661523062808,0.6185130398792605
0.0285,1.0,0.43661971830985913,0.9557094002835933,0.40653138086300655
0.029,0.0,0.9154929577464789,0.2774209692217866,0.20044164408638318
0.0295,1.0,0.8169014084507042,0.8129952456418383,0.9620501188512752
0.03,0.0,0.1267605633802817,0.38768871465510046,0.5128560692926067
0.0305,0.0,0.014084507042253521,0.94553340562182,0.7348247365703061
0.031,1.0,0.9154929577464789,0.7673700892484777,0.4126546285725718
0.0315,0.0,0.8309859154929577,0.7955625990491283,0.3568601756323
0.032,1.0,0.22535211267605634,0.34957043956960543,0.4087796143491814
0.0325,0.0,0.2112676056338028,0.5363249645508382,0.410807776036932
0.033,1.0,0.2112676056338028,0.6821252815080491,0.5454979687122924
0.0335,1.0,0.6338028169014085,0.8090749854032864,0.5447889874071415
0.034,0.0,0.5352112676056338,0.25356576862123614,0.498573909738052
0.0345,1.0,0.4225352112676056,0.9695554258069897,0.13699344411114125
0.035,0.0,0.0,0.9093335557594461,0.49749730849689705
0.0355,0.0,0.14084507042253522,0.39227625323212945,0.17123711610913062
0.036,0.0,0.04225352112676056,0.8531153557427642,0.12836187806271795
0.0365,1.0,0.9859154929577465,0.5991325381599799,0.9331181798061617
0.037,1.0,0.352112676056338,0.5520060055050463,0.6061352516258429
0.0375,0.0,0.6901408450704225,0.4290599716406706,0.6605567566418543
0.038,0.0,0.15492957746478872,0.6514304779381099,0.403420365894373
0.0385,1.0,0.9014084507042254,0.7756276586871298,0.9095054761615977
0.039,0.0,0.647887323943662,0.5095504212194512,0.6390447383458853
0.0395,0.0,0.7323943661971831,0.6916339978313454,0.769998712079816
0.04,1.0,0.9859154929577465,0.7501042622403871,0.37026204799315776
0.0405,0.0,0.014084507042253521,0.7599466177329218,0.9604245885220053
0.041,1.0,0.323943661971831,0.21019267662023522,0.8211779092929068
0.0415,0.0,0.04225352112676056,0.8838935691050129,0.8545925608229685
0.042,1.0,0.2535211267605634,0.5490866627742097,0.17432062210296106
0.0425,0.0,0.352112676056338,0.3856868796396697,0.272875275558651
0.043,0.0,0.5492957746478874,0.36850446242388857,0.28750629893002594
0.0435,1.0,0.6901408450704225,0.5696888814746851,0.27282150801699057
0.044,0.0,0.5915492957746479,0.9064976228209193,0.8560492860795834
0.0445,1.0,0.9295774647887324,0.48235882892651594,0.03431619565883369
0.045,0.0,0.15492957746478872,0.7921427975644341,0.07843558961111062
0.0455,1.0,0.9295774647887324,0.2475602635749437,0.2758199862705208
0.046,1.0,0.36619718309859156,0.5639336058053216,0.2019396328052027
0.0465,1.0,0.7464788732394366,0.9939944949537076,0.23385629561644486
0.047,1.0,0.9154929577464789,0.8094086245725248,0.7987093289185596
0.0475,0.0,0.676056338028169,0.34239719743097835,0.5644028864417016
0.048,0.0,0.2112676056338028,0.5850362832596547,0.008258944480636807
0.0485,1.0,0.014084507042253521,0.36166485945449994,0.43089057805108916
0.049,1.0,0.8309859154929577,0.5084660939194261,0.40949859891789697
0.0495,1.0,0.7464788732394366,0.8174993744265577,0.11619790956799655
0.05,0.0,0.4084507042253521,0.8100759029110017,0.6771721774228842
0.0505,0.0,0.5211267605633803,0.357077320877471,0.7030718771999365
0.051,0.0,0.38028169014084506,0.9360246892985237,0.7218267459758746
0.0515,0.0,0.3380281690140845,0.6611060138460255,0.7293879628228709
0.052,1.0,0.1267605633802817,0.48369338560346986,0.0025533330248993734
0.0525,1.0,0.8309859154929577,0.5854533322212028,0.954347605906427
0.053,1.0,0.5774647887323944,0.6715322378847277,0.8149396240523471
0.0535,0.0,0.5492957746478874,0.6338310117607807,0.9045163484586847
0.054,0.0,0.5774647887323944,0.5725248144132121,0.01810965827601255
0.0545,0.0,0.647887323943662,0.5879556259904912,0.934328574697495
0.055,1.0,0.5070422535211268,0.31395445825339896,0.8105281848202975
0.0555,1.0,0.29577464788732394,0.8446909667194928,0.837899614749312
0.056,0.0,0.7887323943661971,0.6187338393527401,0.09558493458490831
0.0565,1.0,0.36619718309859156,0.2761698223371424,0.7396725681753672
0.057,0.0,0.5633802816901409,0.8059054132955209,0.9603308079260859
0.0575,0.0,0.4647887323943662,0.9445324881141045,0.6795729606784213
0.058,1.0,0.43661971830985913,0.9569605471682375,0.5718215567829004
0.0585,0.0,0.9154929577464789,0.47460171824172154,0.946073656530443
0.059,1.0,0.15492957746478872,0.27983985319876553,0.44447500997200334
0.0595,0.0,0.5492957746478874,0.5992159479522896,0.6004909101594395
0.06,1.0,0.1267605633802817,0.2607390107598632,0.47780338335381917
0.0605,1.0,0.6619718309859155,0.9458670447910585,0.9333182450774564
0.061,1.0,0.2676056338028169,0.3199599632996914,0.0784205847157635
0.0615,0.0,0.5352112676056338,0.3776795395779465,0.5025314508858515
0.062,0.0,0.8309859154929577,0.5059638001501376,0.6879594467695085
0.0625,1.0,0.9154929577464789,0.48644590874968724,0.7926848634366962
0.063,1.0,0.9014084507042254,0.8296772041037618,0.5842518621700329
0.0635,0.0,0.704225352112676,0.5474184669280173,0.9094417053563725
0.064,0.0,0.49295774647887325,0.3092835098840604,0.9424437222643888
0.0645,0.0,0.323943661971831,0.3896905496705313,0.06668050451459788
0.065,1.0,0.36619718309859156,0.5914588372674952,0.40399680395729104
0.0655,0.0,0.014084507042253521,0.2898490282759196,0.025908452632671407
0.066,0.0,0.4225352112676056,0.6770372841771624,0.33120055418080147
0.0665,1.0,0.7887323943661971,0.6386687797147385,0.5382018383497615
0.067,0.0,0.9154929577464789,0.762949370256068,0.9113148164588697
0.0675,0.0,0.39436619718309857,0.9489532071065143,0.8472139035360285
0.068,0.0,0.19718309859154928,0.9277671198598716,0.1297235723154679
0.0685,1.0,0.15492957746478872,0.9559596296605222,0.09532860095606191
0.069,1.0,0.38028169014084506,0.37092334640086744,0.5904863961867559
0.0695,1.0,0.323943661971831,0.2765868712986904,0.5334615418280214
0.07,1.0,0.28169014084507044,0.41896738677120693,0.2682987824777834
0.0705,1.0,0.1267605633802817,0.9134206355826174,0.8999986245512599
0.071,1.0,0.23943661971830985,0.9776461756610225,0.9278502111313816
0.0715,1.0,0.18309859154929578,0.8835599299357745,0.40423688228284477
0.072,0.0,0.4647887323943662,0.25857035615981316,0.8908668953245996
0.0725,0.0,0.8028169014084507,0.9570439569605471,0.38561455674913936
0.073,1.0,0.29577464788732394,0.5199766452581533,0.7377156797405153
0.0735,0.0,0.971830985915493,0.1745766953040287,0.477408254443012
0.074,0.0,0.49295774647887325,0.5358245057969805,0.12481697153696393
0.0745,1.0,0.6197183098591549,0.2052714988739678,0.9284166459307348
0.075,0.0,0.49295774647887325,0.6204854449912419,0.45560989272750235
0.0755,0.0,0.29577464788732394,0.449245141379598,0.7353911713696594
0.076,0.0,0.8450704225352113,0.5616815414129619,0.36887659598944156
0.0765,0.0,0.7746478873239436,0.6782884310618066,0.02134071240742292
0.077,0.0,0.4507042253521127,0.891483860205188,0.10281229251043153
0.0775,1.0,0.6197183098591549,0.7189089999165902,0.4976411054106402
0.078,1.0,0.49295774647887325,0.5288180832429727,0.6909654274707123
0.0785,1.0,0.2676056338028169,0.8502794228042372,0.3365085359098406
0.079,0.0,0.23943661971830985,0.9221786637751272,0.6964772256948829
0.0795,1.0,0.5211267605633803,0.26674451580615566,0.699617000046265
0.08,0.0,0.9295774647887324,0.6104762699140879,0.7049062256561203
0.0805,0.0,0.30985915492957744,0.4041204437400951,0.49395115156319747
0.081,0.0,0.2112676056338028,0.20610559679706397,0.9153973984012284
0.0815,0.0,0.8169014084507042,0.7244140462090249,0.4906338192835412
0.082,1.0,0.9577464788732394,0.8864792726666111,0.4517873956378268
0.0825,1.0,0.9436619718309859,0.30269413629160064,0.20144822248258493
0.083,0.0,0.28169014084507044,0.844440737342564,0.3094872202055921
0.0835,1.0,0.971830985915493,0.878638752189507,0.04474334751712746
0.084,0.0,0.15492957746478872,0.929435315706064,0.6346583072727476
0.0845,1.0,0.2112676056338028,0.3881057636166486,0.2504967245563865
0.085,1.0,0.18309859154929578,0.9208441070981733,0.3059948308135529
0.0855,0.0,0.8450704225352113,0.4343147885561765,0.7716392473044331
0.086,1.0,0.9859154929577465,0.6274918675452499,0.32901108986806943
0.0865,0.0,0.6338028169014085,0.20894152973559096,0.24416966035168974
0.087,1.0,0.43661971830985913,0.20343648344315624,0.17119085101514367
0.0875,0.0,0.19718309859154928,0.7677037284177163,0.7756743137448592
0.088,0.0,0.6056338028169014,0.5375761114354826,0.13192554070765586
0.0885,1.0,0.22535211267605634,0.3805988823087831,0.45526853135835565
0.089,1.0,0.5633802816901409,0.3256318291767453,0.5083283421216171
0.0895,0.0,0.7464788732394366,0.7256651930936692,0.6883958391425202
0.09,1.0,0.6056338028169014,0.16715322378847275,0.6344069752756837
0.0905,1.0,0.056338028169014086,0.8390191008424389,0.8114584883318182
0.091,0.0,0.36619718309859156,0.2328801401284511,0.047155384444174914
0.0915,0.0,0.5915492957746479,0.3265493368921511,0.298297319500487
0.092,1.0,0.4225352112676056,0.4889482025189757,0.28202576090449505
0.0925,0.0,0.22535211267605634,0.5712736675285678,0.148199600119539
0.093,0.0,0.7464788732394366,0.4629243473183752,0.2910499550478343
0.0935,0.0,0.8591549295774648,0.4343147885561765,0.3115929071859694
0.094,1.0,0.43661971830985913,0.970806572691634,0.5232507105443152
0.0945,1.0,0.5492957746478874,0.7019768120777379,0.664761878562881
0.095,0.0,0.16901408450704225,0.1863374760196847,0.3827723794888082
0.0955,1.0,0.4788732394366197,0.5256485111352073,0.7204062825496818
0.096,0.0,0.056338028169014086,0.8966552673283843,0.3379352513757613
0.0965,1.0,0.39436619718309857,0.41830010843272997,0.2921528148558467
0.097,0.0,0.971830985915493,0.24572524814413213,0.5425119945382181
0.0975,0.0,0.3380281690140845,0.7993994494953708,0.026166036669463412
0.098,1.0,0.29577464788732394,0.6722829260155142,0.08211679060293421
0.0985,0.0,0.9154929577464789,0.642505630160981,0.4195618820640234
0.099,1.0,0.6197183098591549,0.2115272332971891,0.943362772104399
0.0995,1.0,0.9577464788732394,0.28401034281424636,0.7224431970930516
0.1,0.0,1.0,0.686045541746601,0.09043575466495944
0.1005,0.0,0.0,0.34014513303861876,0.8469788268422572
0.101,1.0,0.6056338028169014,0.5872883476520143,0.7332092095046009
0.1015,0.0,0.5352112676056338,0.6213195429143381,0.6121184536455019
0.102,0.0,0.7464788732394366,0.4032863458169989,0.8210103546281974
0.1025,0.0,0.39436619718309857,0.9578780548836434,0.40573237018577313
0.103,0.0,0.7464788732394366,0.8695470848277588,0.2235204235381793
0.1035,0.0,0.2112676056338028,0.7693719242639085,0.5134112504204497
0.104,1.0,0.2676056338028169,0.23187922262073568,0.5501494862698956
0.1045,1.0,0.6338028169014085,0.2553173742597381,0.5396560627904854
0.105,0.0,0.9295774647887324,0.5778630411210276,0.5663460203891519
0.1055,0.0,0.9014084507042254,0.30085912086078903,0.949143408036872
0.106,0.0,0.8028169014084507,0.9828175827842188,0.9027845334540393
0.1065,1.0,0.7323943661971831,0.2990241054299775,0.8763133972458514
0.107,0.0,0.0,0.5734423221286179,0.8021754597437414
0.1075,1.0,0.9154929577464789,0.4705146384185503,0.9438779401779831
0.108,1.0,0.39436619718309857,0.7001417966469263,0.10078163000678972
0.1085,1.0,0.971830985915493,0.2744182166986404,0.2670471241242455
0.109,0.0,0.09859154929577464,0.5257319209275169,0.4964807268371306
0.1095,1.0,0.39436619718309857,0.3959462840937526,0.8471951474168448
0.11,0.0,0.704225352112676,0.9073317207440154,0.5065677677342233
0.1105,1.0,0.4507042253521127,0.20068396029693886,0.7489093316694571
0.111,0.0,0.028169014084507043,0.9289348569522062,0.14115855297790905
0.1115,1.0,0.8309859154929577,0.8616231545583452,0.25436548674004894
0.112,0.0,0.4788732394366197,0.4150471265326549,0.7326852885753976
0.1125,1.0,0.9577464788732394,0.8251730753190425,0.1668769436028504
0.113,0.0,0.2676056338028169,0.19284343981983484,0.3530926964922306
0.1135,0.0,0.5352112676056338,0.9733088664609225,0.2667907904953991
0.114,0.0,0.04225352112676056,0.6060555509216782,0.3516022102210846
0.1145,0.0,0.2535211267605634,0.4198014846943031,0.7092851542815843
0.115,1.0,0.6197183098591549,0.46926349153390606,0.36954806505622456
0.1155,1.0,0.5915492957746479,0.2222036867128201,0.5565565765831102
0.116,0.0,0.16901408450704225,0.9919926599382768,0.10221584792038403
0.1165,1.0,0.16901408450704225,0.19959963299691383,0.8057678817714279
0.117,0.0,0.8309859154929577,0.713070314454917,0.37158497959959436
0.1175,0.0,0.7887323943661971,0.5360747351739094,0.6496244399735414
0.118,1.0,0.7183098591549296,0.9582951038451915,0.7263132096846595
0.1185,0.0,0.7323943661971831,0.3720076737008925,0.21170531886027816
0.119,0.0,0.5915492957746479,0.610643089498707,0.8852525636488904
0.1195,1.0,1.0,0.5691884227208274,0.6173851719123364
0.12,0.0,1.0,0.7531070147635333,0.4302941334610417
0.1205,0.0,0.5774647887323944,0.22353824338977396,0.18443892319869357
0.121,0.0,0.352112676056338,0.32846776211527234,0.94275257302695
0.1215,0.0,0.30985915492957744,0.3458169989156727,0.7559266210601208
0.122,1.0,0.5915492957746479,0.7825506714488281,0.21007353649128027
0.1225,1.0,0.38028169014084506,0.3245475018767203,0.3394770043726765
0.123,1.0,0.11267605633802817,0.6451747435148886,0.8104143976972487
0.1235,0.0,0.2676056338028169,0.3463174576695304,0.6966660372946674
0.124,0.0,0.7746478873239436,0.8854783551588956,0.7666201098108257
0.1245,1.0,0.5352112676056338,0.9527066477604471,0.4427419445594125
0.125,0.0,0.704225352112676,0.5992993577445992,0.7174190579676618
0.1255,0.0,0.15492957746478872,0.4606722829260155,0.3881541352866372
0.126,0.0,0.7605633802816901,0.36208190841604804,0.21330459062269067
0.1265,0.0,0.14084507042253522,0.20835766118942364,0.633801777830017
0.127,1.0,0.352112676056338,0.39077487697055635,0.9763922979872183
0.1275,1.0,0.5774647887323944,0.7124864459087497,0.31242692928567944
0.128,1.0,0.36619718309859156,0.6118942363833514,0.46246838030907583
0.1285,0.0,0.14084507042253522,0.9542080240220202,0.6750364806518125
0.129,1.0,0.5211267605633803,0.49737259154224706,0.5428295981563985
0.1295,1.0,0.5915492957746479,0.7456001334556677,0.8440941357117759
0.13,0.0,0.2535211267605634,0.5749436983901911,0.7625875441862907
0.1305,0.0,0.8873239436619719,0.5943781799983319,0.06067104392808153
0.131,1.0,0.07042253521126761,0.39019100842438903,0.9987508424623532
0.1315,1.0,0.6338028169014085,0.5463341396279924,0.7532670033598461
0.132,1.0,0.5774647887323944,0.5595128868129118,0.8645258015427533
0.1325,1.0,0.9014084507042254,0.756193177078989,0.6522828072658705
0.133,0.0,1.0,0.9513720910834932,0.8569245716414979
0.1335,1.0,0.8169014084507042,0.4414880306948036,0.11463990126778861
0.134,1.0,0.7183098591549296,0.20201851697389273,0.34948276875330575
0.1345,0.0,0.647887323943662,0.5807823838518642,0.8770161265112743
0.135,1.0,0.08450704225352113,0.6209859037450997,0.20371771290383486
0.1355,0.0,0.14084507042253522,0.3072816748686296,0.08057253679012778
0.136,0.0,0.8450704225352113,0.8011510551338726,0.7889061306251164
0.1365,0.0,0.9436619718309859,0.9883226290766536,0.8361703005605579
0.137,1.0,0.3380281690140845,0.9557094002835933,0.1647987655972761
0.1375,1.0,0.15492957746478872,0.3312202852614897,0.8549889401417212
0.138,0.0,0.352112676056338,0.8969889064976229,0.6877756368015064
0.1385,1.0,0.15492957746478872,0.7544415714404872,0.5214526239185534
0.139,1.0,0.5915492957746479,0.5453332221202769,0.8309460961638734
0.1395,0.0,0.704225352112676,0.6177329218450246,0.42083854857647307
0.14,0.0,0.5070422535211268,0.8754691800817416,0.19607271872448384
0.1405,1.0,0.6338028169014085,0.5672699974977062,0.2867335468196499
0.141,0.0,0.7323943661971831,0.4781049295187255,0.5065665173262777
0.1415,1.0,0.16901408450704225,0.578196680290266,0.5326762856381895
0.142,1.0,0.7464788732394366,0.6498456918842271,0.8063293149389987
0.1425,1.0,0.7887323943661971,0.3245475018767203,0.7921321831247444
0.143,1.0,0.04225352112676056,0.9182584035365752,0.5826038244977424
0.1435,0.0,0.676056338028169,0.7291684043706731,0.7815887433275106
0.144,0.0,0.08450704225352113,0.6950537993160397,0.19385699584489438
0.1445,0.0,0.14084507042253522,0.24981232796730335,0.05245586372554045
0.145,0.0,0.7464788732394366,0.6707815497539411,0.8742352192402771
0.1455,1.0,0.6197183098591549,0.2677454333138711,0.0778904117468324
0.146,1.0,0.30985915492957744,0.232463091166903,0.24865237283663794
0.1465,0.0,0.38028169014084506,0.6066394194678456,0.696308420622228
0.147,1.0,0.7887323943661971,0.5027942280423722,0.41105785762605046
0.1475,1.0,0.352112676056338,0.65793644173826,0.8769098418358989
0.148,1.0,0.3380281690140845,0.24122111935941282,0.29983282045767434
0.1485,0.0,0.7464788732394366,0.5263157894736842,0.014345930359779878
0.149,0.0,0.39436619718309857,0.31261990157644504,0.3025024414215138
0.1495,0.0,0.49295774647887325,0.9901576445074651,0.5793190028246715
0.15,1.0,0.18309859154929578,0.6349153390608058,0.3776219491609137
0.1505,0.0,0.4788732394366197,0.7401784969555425,0.5362099384924331
0.151,0.0,0.4084507042253521,0.43823504879472847,0.8771924340316027
0.1515,0.0,0.22535211267605634,0.24580865793644172,0.9130016167774736
0.152,0.0,0.9295774647887324,0.9808157477687881,0.26789615111930265
0.1525,0.0,0.4084507042253521,0.40562182000166824,0.463636261330259
0.153,0.0,0.6197183098591549,0.5203102844273918,0.5504508345847833
0.1535,1.0,0.704225352112676,0.7088998248394361,0.9495497906191894
0.154,1.0,0.647887323943662,0.18742180331970973,0.9989471565098114
0.1545,0.0,0.7323943661971831,0.842689131704062,0.23739620051041652
0.155,0.0,0.8873239436619719,0.6143965301526398,0.7278999773676161
0.1555,1.0,0.5211267605633803,0.3988656268245892,0.3797101304300528
0.156,1.0,0.8873239436619719,0.21820001668195846,0.010590955299166352
0.1565,0.0,0.08450704225352113,0.3023604971223622,0.011733828161437669
0.157,0.0,0.29577464788732394,0.9133372257903077,0.46206574895059516
0.1575,0.0,0.5633802816901409,0.7390107598632079,0.48977353861697376
0.158,0.0,0.1267605633802817,0.37526065560096755,0.025021913399246504
0.1585,1.0,0.7887323943661971,0.22153640837434313,0.6879344386105967
0.159,0.0,0.08450704225352113,0.7428476103094503,0.29586527604631013
0.1595,0.0,0.6901408450704225,0.6442572357994828,0.5611768339420735
0.16,0.0,0.7183098591549296,0.5042121945116357,0.3027650270900881
0.1605,0.0,0.4507042253521127,0.47009758945700225,0.1692714748186596
0.161,1.0,0.0,0.3476520143464843,0.4087896176127461
0.1615,1.0,0.7323943661971831,0.7253315539244307,0.2342689302384903
0.162,1.0,0.8309859154929577,0.9764784385686879,0.5361386652395344
0.1625,0.0,0.4647887323943662,0.31337058970723164,0.20089679257857876
0.163,0.0,0.04225352112676056,0.6648594544999582,0.5098013226815248
0.1635,1.0,0.22535211267605634,0.5206439235966303,0.15953704896222393
0.164,0.0,0.04225352112676056,0.5394111268662941,0.6720167454632073
0.1645,0.0,0.5915492957746479,0.3787638668779714,0.7547987530931967
0.165,1.0,0.04225352112676056,0.8550337809658854,0.11265550385813372
0.1655,1.0,0.0,0.5716073066978063,0.46928560442844475
0.166,1.0,0.9859154929577465,0.6200683960296939,0.07321888766209975
0.1665,1.0,0.6901408450704225,0.42105263157894735,0.5993830487196448
0.167,0.0,0.8450704225352113,0.31845858703811825,0.2663306403714211
0.1675,0.0,0.4788732394366197,0.23846859621319544,0.5289775789351275
0.168,1.0,0.09859154929577464,0.7624489115022103,0.5188367704963744
0.1685,0.0,0.323943661971831,0.3304695971307031,0.9248454808381235
0.169,1.0,0.49295774647887325,0.7424305613479023,0.5503895645954493
0.1695,1.0,0.6901408450704225,0.4924514137959796,0.5842318556429035
0.17,0.0,0.5915492957746479,0.5136375010426224,0.4032803202044667
0.1705,1.0,0.36619718309859156,0.558178330135958,0.949517280012604
0.171,0.0,0.43661971830985913,0.4735173909416966,0.777996321299824
0.1715,0.0,0.23943661971830985,0.2507298356827091,0.2872849767236561
0.172,0.0,0.38028169014084506,0.425056301609809,0.8448743902698255
0.1725,0.0,0.39436619718309857,0.7204103761781634,0.43395657833368134
0.173,1.0,0.2112676056338028,0.7221619818166652,0.8293655805206449
0.1735,0.0,0.647887323943662,0.40553841020935855,0.8235999494835189
0.174,1.0,0.8169014084507042,0.5505880390357828,0.19095980063495716
0.1745,1.0,0.4225352112676056,0.3281341229460339,0.7021178159374495
0.175,1.0,0.04225352112676056,0.34231378763866877,0.29251168193623167
0.1755,1.0,0.5070422535211268,0.18600383685044625,0.2993464117668389
0.176,0.0,0.22535211267605634,0.9147551922595712,0.2982047893125132
0.1765,0.0,0.5352112676056338,0.34256401701559763,0.7264907676129336
0.177,1.0,0.6619718309859155,0.35657686212361334,0.23182688352074862
0.1775,1.0,0.6338028169014085,0.40003336391692385,0.0034048608358476953
0.178,0.0,0.6619718309859155,0.27308366002168655,0.7161824045094712
0.1785,1.0,0.5352112676056338,0.7000583868546167,0.17331279329881372
0.179,0.0,0.04225352112676056,0.22946033864375678,0.10675607917082948
0.1795,1.0,0.4084507042253521,0.27875552589874053,0.23950063708284827
0.18,0.0,0.4084507042253521,0.7046459254316457,0.38157573908487646
0.1805,1.0,0.29577464788732394,0.45016264909500375,0.47737199261258983
0.181,1.0,0.9154929577464789,0.7572775043790142,0.04697407529206404
0.1815,0.0,0.15492957746478872,0.6317457669530402,0.9709642770954023
0.182,1.0,0.49295774647887325,0.3803486529318542,0.7170064233456165
0.1825,1.0,0.23943661971830985,0.7096505129702226,0.32499227873093595
0.183,0.0,0.7323943661971831,0.26382517307531905,0.32050456461420535
0.1835,1.0,0.9859154929577465,0.6142297105680207,0.4500680847126375
0.184,0.0,0.0,0.5314037868045709,0.627383433845292
0.1845,0.0,0.8028169014084507,0.3902744182166986,0.1485559663840328
0.185,1.0,0.07042253521126761,0.6706147301693219,0.1910198202163456
0.1855,1.0,0.971830985915493,0.8935691050129285,0.8600668468087713
0.186,1.0,0.6056338028169014,1.0,0.25819798709328917
0.1865,1.0,1.0,0.6737843022770873,0.3818695849520906
0.187,1.0,0.323943661971831,0.5043790140962549,0.8718782002628357
0.1875,1.0,0.2535211267605634,0.35465843690049215,0.6642066974350381
0.188,1.0,0.23943661971830985,0.38126616064726,0.3434695569429526
0.1885,0.0,0.4084507042253521,0.5667695387438485,0.684713387742751
0.189,1.0,0.5774647887323944,0.4731837517724581,0.02214097349260196
0.1895,0.0,0.4507042253521127,0.9290182667445157,0.7365440474954954
0.19,1.0,0.15492957746478872,0.4740178496955542,0.4884581094582107
0.1905,1.0,0.36619718309859156,0.47827174910334475,0.8139142895369613
0.191,0.0,0.5352112676056338,0.48669613812661605,0.9550628392513058
0.1915,1.0,0.11267605633802817,0.8646259070814913,0.9262759475278809
0.192,1.0,0.28169014084507044,0.7096505129702226,0.909789318765247
0.1925,0.0,0.39436619718309857,0.6791225289849029,0.5135575481500839
0.193,1.0,0.4507042253521127,0.4454917007256652,0.3618593065987778
0.1935,1.0,0.8591549295774648,0.849028275919593,0.4665247036845771
0.194,1.0,0.19718309859154928,0.19884894486612728,0.6908966550337047
0.1945,0.0,0.014084507042253521,0.8931520560513804,0.884576092950325
0.195,1.0,0.7183098591549296,0.5944615897906413,0.2090369483043843
0.1955,1.0,0.6056338028169014,0.4990407873884394,0.9186972249696463
0.196,1.0,0.7464788732394366,0.5815330719826507,0.8159086902101811
0.1965,1.0,0.23943661971830985,0.7234965384936191,0.9792282232078215
0.197,0.0,0.028169014084507043,0.1774960380348653,0.8808386236009498
0.1975,0.0,0.08450704225352113,0.8938193343898574,0.2818294468570371
0.198,1.0,0.5915492957746479,0.5394111268662941,0.10822655891484596
